stem,version,course_id,crn,section,file_size_kb,s0_status,source_pdf,page_count,body_font_size_pt,annotated_lines,plain_lines,annotated_tokens,s1_status,s1_md_file,sections_stripped,tokens_stripped,tokens_remaining,reduction_pct,reduction_notes,strip_type_counts,stripped_headers,new_bp_candidates,s2_status,s2_md_file,input_tokens,chunk_count,avg_chunk_tokens,chunk_size_setting,overlap_setting,llm_status,llm_error,s3_status,s3_json_file,processed_at,validation_feedback
202611_CSCE_120_518_50487,v010,CSCE 120,50487,518,298.5,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_518_50487.pdf"", ""202611_CSCE_120_518_50487.pdf"")",19,11.0,56,560,7674,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_120_518_50487_v010.md"", ""202611_CSCE_120_518_50487_v010.md"")",17,3670,3957,48.1,,"TAMU_POLICY:12,INSTITUTIONAL:3,DEPT_HEADER:2","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [INSTITUTIONAL] Course Copyright | [INSTITUTIONAL] Respect for All | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [INSTITUTIONAL] Absence Documentation | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",8 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_518_50487_v010.md"", ""202611_CSCE_120_518_50487_v010.md"")",3882,7,644,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_518_50487_v010.json"", ""202611_CSCE_120_518_50487_v010.json"")",2026-03-11T01:33:47.780385,
202611_CSCE_120_517_50485,v010,CSCE 120,50485,517,298.5,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_517_50485.pdf"", ""202611_CSCE_120_517_50485.pdf"")",19,11.0,56,560,7674,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_120_517_50485_v010.md"", ""202611_CSCE_120_517_50485_v010.md"")",17,3670,3957,48.1,,"TAMU_POLICY:12,INSTITUTIONAL:3,DEPT_HEADER:2","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [INSTITUTIONAL] Course Copyright | [INSTITUTIONAL] Respect for All | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [INSTITUTIONAL] Absence Documentation | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",8 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_517_50485_v010.md"", ""202611_CSCE_120_517_50485_v010.md"")",3882,7,644,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_517_50485_v010.json"", ""202611_CSCE_120_517_50485_v010.json"")",2026-03-11T01:33:39.927941,
202611_CSCE_120_516_50484,v010,CSCE 120,50484,516,271.7,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_516_50484.pdf"", ""202611_CSCE_120_516_50484.pdf"")",18,11.0,49,490,7210,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_120_516_50484_v010.md"", ""202611_CSCE_120_516_50484_v010.md"")",17,3670,3493,51.2,,"TAMU_POLICY:12,INSTITUTIONAL:3,DEPT_HEADER:2","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [INSTITUTIONAL] Course Copyright | [INSTITUTIONAL] Respect for All | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [INSTITUTIONAL] Absence Documentation | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",4 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_516_50484_v010.md"", ""202611_CSCE_120_516_50484_v010.md"")",3442,6,660,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_516_50484_v010.json"", ""202611_CSCE_120_516_50484_v010.json"")",2026-03-11T01:33:31.686134,
202611_CSCE_120_515_50482,v010,CSCE 120,50482,515,271.7,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_515_50482.pdf"", ""202611_CSCE_120_515_50482.pdf"")",18,11.0,49,490,7210,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_120_515_50482_v010.md"", ""202611_CSCE_120_515_50482_v010.md"")",17,3670,3493,51.2,,"TAMU_POLICY:12,INSTITUTIONAL:3,DEPT_HEADER:2","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [INSTITUTIONAL] Course Copyright | [INSTITUTIONAL] Respect for All | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [INSTITUTIONAL] Absence Documentation | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",4 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_515_50482_v010.md"", ""202611_CSCE_120_515_50482_v010.md"")",3442,6,660,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_515_50482_v010.json"", ""202611_CSCE_120_515_50482_v010.json"")",2026-03-11T01:33:22.817678,
202611_CSCE_120_514_50480,v010,CSCE 120,50480,514,271.7,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_514_50480.pdf"", ""202611_CSCE_120_514_50480.pdf"")",18,11.0,49,490,7210,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_120_514_50480_v010.md"", ""202611_CSCE_120_514_50480_v010.md"")",17,3670,3493,51.2,,"TAMU_POLICY:12,INSTITUTIONAL:3,DEPT_HEADER:2","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [INSTITUTIONAL] Course Copyright | [INSTITUTIONAL] Respect for All | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [INSTITUTIONAL] Absence Documentation | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",4 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_514_50480_v010.md"", ""202611_CSCE_120_514_50480_v010.md"")",3442,6,660,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_514_50480_v010.json"", ""202611_CSCE_120_514_50480_v010.json"")",2026-03-11T01:33:15.186330,
202611_CSCE_120_513_50478,v010,CSCE 120,50478,513,271.7,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_513_50478.pdf"", ""202611_CSCE_120_513_50478.pdf"")",18,11.0,49,490,7210,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_120_513_50478_v010.md"", ""202611_CSCE_120_513_50478_v010.md"")",17,3670,3493,51.2,,"TAMU_POLICY:12,INSTITUTIONAL:3,DEPT_HEADER:2","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [INSTITUTIONAL] Course Copyright | [INSTITUTIONAL] Respect for All | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [INSTITUTIONAL] Absence Documentation | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",4 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_513_50478_v010.md"", ""202611_CSCE_120_513_50478_v010.md"")",3442,6,660,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_513_50478_v010.json"", ""202611_CSCE_120_513_50478_v010.json"")",2026-03-11T01:33:03.548139,
202611_CSCE_120_512_50476,v010,CSCE 120,50476,512,271.6,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_512_50476.pdf"", ""202611_CSCE_120_512_50476.pdf"")",18,11.0,49,490,7210,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_120_512_50476_v010.md"", ""202611_CSCE_120_512_50476_v010.md"")",17,3670,3493,51.2,,"TAMU_POLICY:12,INSTITUTIONAL:3,DEPT_HEADER:2","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [INSTITUTIONAL] Course Copyright | [INSTITUTIONAL] Respect for All | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [INSTITUTIONAL] Absence Documentation | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",4 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_512_50476_v010.md"", ""202611_CSCE_120_512_50476_v010.md"")",3442,6,660,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_512_50476_v010.json"", ""202611_CSCE_120_512_50476_v010.json"")",2026-03-11T01:32:56.896877,
202611_CSCE_120_511_50475,v010,CSCE 120,50475,511,271.7,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_511_50475.pdf"", ""202611_CSCE_120_511_50475.pdf"")",18,11.0,49,490,7210,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_120_511_50475_v010.md"", ""202611_CSCE_120_511_50475_v010.md"")",17,3670,3493,51.2,,"TAMU_POLICY:12,INSTITUTIONAL:3,DEPT_HEADER:2","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [INSTITUTIONAL] Course Copyright | [INSTITUTIONAL] Respect for All | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [INSTITUTIONAL] Absence Documentation | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",4 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_511_50475_v010.md"", ""202611_CSCE_120_511_50475_v010.md"")",3442,6,660,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_511_50475_v010.json"", ""202611_CSCE_120_511_50475_v010.json"")",2026-03-11T01:32:45.519484,
202611_CSCE_120_510_50474,v010,CSCE 120,50474,510,293.4,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_510_50474.pdf"", ""202611_CSCE_120_510_50474.pdf"")",19,11.0,57,555,7655,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_120_510_50474_v010.md"", ""202611_CSCE_120_510_50474_v010.md"")",17,3670,3938,48.2,,"TAMU_POLICY:12,INSTITUTIONAL:3,DEPT_HEADER:2","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [INSTITUTIONAL] Course Copyright | [INSTITUTIONAL] Respect for All | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [INSTITUTIONAL] Absence Documentation | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",8 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_510_50474_v010.md"", ""202611_CSCE_120_510_50474_v010.md"")",3861,7,648,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_510_50474_v010.json"", ""202611_CSCE_120_510_50474_v010.json"")",2026-03-11T01:32:37.524334,
202611_CSCE_120_509_50473,v010,CSCE 120,50473,509,293.4,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_509_50473.pdf"", ""202611_CSCE_120_509_50473.pdf"")",19,11.0,57,555,7655,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_120_509_50473_v010.md"", ""202611_CSCE_120_509_50473_v010.md"")",17,3670,3938,48.2,,"TAMU_POLICY:12,INSTITUTIONAL:3,DEPT_HEADER:2","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [INSTITUTIONAL] Course Copyright | [INSTITUTIONAL] Respect for All | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [INSTITUTIONAL] Absence Documentation | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",8 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_509_50473_v010.md"", ""202611_CSCE_120_509_50473_v010.md"")",3861,7,648,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_509_50473_v010.json"", ""202611_CSCE_120_509_50473_v010.json"")",2026-03-11T01:32:30.730973,
202611_CSCE_120_508_50472,v010,CSCE 120,50472,508,364.1,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_508_50472.pdf"", ""202611_CSCE_120_508_50472.pdf"")",22,13.0,253,395,7968,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_120_508_50472_v010.md"", ""202611_CSCE_120_508_50472_v010.md"")",16,4117,3810,51.9,,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1,BODY_BOILERPLATE:1","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse | [BODY_BOILERPLATE] Course Copyright",6 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_508_50472_v010.md"", ""202611_CSCE_120_508_50472_v010.md"")",3665,6,708,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_508_50472_v010.json"", ""202611_CSCE_120_508_50472_v010.json"")",2026-03-11T01:32:21.552250,
202611_CSCE_120_507_46247,v010,CSCE 120,46247,507,364.1,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_507_46247.pdf"", ""202611_CSCE_120_507_46247.pdf"")",22,13.0,253,395,7968,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_120_507_46247_v010.md"", ""202611_CSCE_120_507_46247_v010.md"")",16,4117,3810,51.9,,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1,BODY_BOILERPLATE:1","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse | [BODY_BOILERPLATE] Course Copyright",6 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_507_46247_v010.md"", ""202611_CSCE_120_507_46247_v010.md"")",3665,6,708,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_507_46247_v010.json"", ""202611_CSCE_120_507_46247_v010.json"")",2026-03-11T01:32:13.815293,
202611_CSCE_120_506_46246,v010,CSCE 120,46246,506,364.1,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_506_46246.pdf"", ""202611_CSCE_120_506_46246.pdf"")",22,13.0,253,395,7968,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_120_506_46246_v010.md"", ""202611_CSCE_120_506_46246_v010.md"")",16,4117,3810,51.9,,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1,BODY_BOILERPLATE:1","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse | [BODY_BOILERPLATE] Course Copyright",6 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_506_46246_v010.md"", ""202611_CSCE_120_506_46246_v010.md"")",3665,6,708,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_506_46246_v010.json"", ""202611_CSCE_120_506_46246_v010.json"")",2026-03-11T01:32:01.476543,
202611_CSCE_120_505_46245,v010,CSCE 120,46245,505,294.1,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_505_46245.pdf"", ""202611_CSCE_120_505_46245.pdf"")",19,11.0,59,557,7678,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_120_505_46245_v010.md"", ""202611_CSCE_120_505_46245_v010.md"")",17,3670,3961,48.1,,"TAMU_POLICY:12,INSTITUTIONAL:3,DEPT_HEADER:2","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [INSTITUTIONAL] Course Copyright | [INSTITUTIONAL] Respect for All | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [INSTITUTIONAL] Absence Documentation | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",9 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_505_46245_v010.md"", ""202611_CSCE_120_505_46245_v010.md"")",3882,7,645,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_505_46245_v010.json"", ""202611_CSCE_120_505_46245_v010.json"")",2026-03-11T01:31:52.543372,
