version,file,input_file,output_file,stripped_file,sections_stripped,tokens_stripped,tokens_remaining,reduction_pct,stripped_headers,new_bp_candidates,largest_strip_tokens,largest_strip_header,smallest_strip_tokens,smallest_strip_header,strip_type_counts,status,processed_at
v010,202611_CSCE_222_503_58327_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_222_503_58327_v010.md"", ""202611_CSCE_222_503_58327_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_222_503_58327_v010.md"", ""202611_CSCE_222_503_58327_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_222_503_58327_v010_stripped.md"", ""202611_CSCE_222_503_58327_v010_stripped.md"")",17,2729,2417,53.0,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TECH_SUPPORT] Technology Services (IT) - Main Campus | [TECH_SUPPORT] Canvas LMS Technical Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",See   Office   Hours   page   on   Canvas   course   homepage | Grading Policy | Late Work Policy | Course Specific Late Work Policy | Support is available by clicking the Help button at the far left in the Canvas | Canvas Resources are also linked on the home page of every Canvas course.,500,Americans with Disabilities Act (ADA) Policy,4,Technology Support,"TAMU_POLICY:12,TECH_SUPPORT:3,DEPT_HEADER:2",ok,2026-03-11T01:37:26.314103
v010,202611_CSCE_222_551_45726_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_222_551_45726_v010.md"", ""202611_CSCE_222_551_45726_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_222_551_45726_v010.md"", ""202611_CSCE_222_551_45726_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_222_551_45726_v010_stripped.md"", ""202611_CSCE_222_551_45726_v010_stripped.md"")",18,3448,1701,67.0,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TECH_SUPPORT] Learning Resources | [TAMU_POLICY] College and Department Policies | [TAMU_POLICY] Additional University Policies for Galveston campus: | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | “the academic integrity policy on this syllabus was based on one obtained | Regrading Policy | Late Work Policy | Course Specific Late Work Policy | Generative AI Policy | (adapted from University of Massachusetts Amherst),500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:14,DEPT_HEADER:2,TECH_SUPPORT:2",ok,2026-03-11T01:37:33.891086
v010,202611_CSCE_222_552_60911_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_222_552_60911_v010.md"", ""202611_CSCE_222_552_60911_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_222_552_60911_v010.md"", ""202611_CSCE_222_552_60911_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_222_552_60911_v010_stripped.md"", ""202611_CSCE_222_552_60911_v010_stripped.md"")",16,3213,1713,65.2,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TECH_SUPPORT] Learning Resources | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | “the academic integrity policy on this syllabus was based on one obtained | Regrading Policy | Late Work Policy | Course Specific Late Work Policy | Generative AI Policy | (adapted from University of Massachusetts Amherst),500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:2",ok,2026-03-11T01:37:38.693668
v010,202611_CSCE_305_550_58970_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_305_550_58970_v010.md"", ""202611_CSCE_305_550_58970_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_305_550_58970_v010.md"", ""202611_CSCE_305_550_58970_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_305_550_58970_v010_stripped.md"", ""202611_CSCE_305_550_58970_v010_stripped.md"")",16,3157,1745,64.4,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TECH_SUPPORT] Learning Resources | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | We do curve in this class. Due dates will be posted on Canvas and are | Late Work Policy | Course Specific Late Work Policy | Work submitted by a student as makeup work for an excused absence | is not considered late work and is exempt from the late work policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:2",ok,2026-03-11T01:37:42.531113
v010,202611_CSCE_305_599_60970_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_305_599_60970_v010.md"", ""202611_CSCE_305_599_60970_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_305_599_60970_v010.md"", ""202611_CSCE_305_599_60970_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_305_599_60970_v010_stripped.md"", ""202611_CSCE_305_599_60970_v010_stripped.md"")",16,3157,1700,65.0,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TECH_SUPPORT] Learning Resources | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | We do curve in this class. Due dates will be posted on Canvas and are | Late Work Policy | Course Specific Late Work Policy | Work submitted by a student as makeup work for an excused absence | is not considered late work and is exempt from the late work policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:2",ok,2026-03-11T01:37:50.926985
v010,202611_CSCE_310_500_27357_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_310_500_27357_v010.md"", ""202611_CSCE_310_500_27357_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_310_500_27357_v010.md"", ""202611_CSCE_310_500_27357_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_310_500_27357_v010_stripped.md"", ""202611_CSCE_310_500_27357_v010_stripped.md"")",15,2957,983,75.1,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:37:59.711140
v010,202611_CSCE_310_501_58342_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_310_501_58342_v010.md"", ""202611_CSCE_310_501_58342_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_310_501_58342_v010.md"", ""202611_CSCE_310_501_58342_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_310_501_58342_v010_stripped.md"", ""202611_CSCE_310_501_58342_v010_stripped.md"")",15,2957,2102,58.4,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse","See course calendar on canvas | Grading Policy | Component Specific Policies | In case of excused absences, the activity will be marked excused. Canvas | Late Work Policy | Course Specific Late Work Policy | Sunday night. Any change will be announced through canvas. | Canvas",500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:38:04.481320
v010,202611_CSCE_310_550_51249_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_310_550_51249_v010.md"", ""202611_CSCE_310_550_51249_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_310_550_51249_v010.md"", ""202611_CSCE_310_550_51249_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_310_550_51249_v010_stripped.md"", ""202611_CSCE_310_550_51249_v010_stripped.md"")",16,3205,1603,66.7,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TECH_SUPPORT] Learning Resources | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:2",ok,2026-03-11T01:38:08.097151
v010,202611_CSCE_312_200_47676_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_312_200_47676_v010.md"", ""202611_CSCE_312_200_47676_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_200_47676_v010.md"", ""202611_CSCE_312_200_47676_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_200_47676_v010_stripped.md"", ""202611_CSCE_312_200_47676_v010_stripped.md"")",15,2957,1598,64.9,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy | Late work is not accepted. Work submitted by a student as makeup work for | late work policy.,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:38:18.963558
v010,202611_CSCE_312_500_37714_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_312_500_37714_v010.md"", ""202611_CSCE_312_500_37714_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_500_37714_v010.md"", ""202611_CSCE_312_500_37714_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_500_37714_v010_stripped.md"", ""202611_CSCE_312_500_37714_v010_stripped.md"")",15,2957,1926,60.5,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:38:28.052117
v010,202611_CSCE_312_501_37928_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_312_501_37928_v010.md"", ""202611_CSCE_312_501_37928_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_501_37928_v010.md"", ""202611_CSCE_312_501_37928_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_501_37928_v010_stripped.md"", ""202611_CSCE_312_501_37928_v010_stripped.md"")",15,2957,1926,60.5,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:38:35.015311
v010,202611_CSCE_312_502_12357_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_312_502_12357_v010.md"", ""202611_CSCE_312_502_12357_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_502_12357_v010.md"", ""202611_CSCE_312_502_12357_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_502_12357_v010_stripped.md"", ""202611_CSCE_312_502_12357_v010_stripped.md"")",15,2957,1926,60.5,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:38:40.210139
v010,202611_CSCE_312_503_58343_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_312_503_58343_v010.md"", ""202611_CSCE_312_503_58343_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_503_58343_v010.md"", ""202611_CSCE_312_503_58343_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_503_58343_v010_stripped.md"", ""202611_CSCE_312_503_58343_v010_stripped.md"")",15,2957,1926,60.6,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:38:48.248209
